Book,Chapter,Section,Text,Violence
PYRRHUS,4,2,"In the great battle which all the kings fought at Ipsus Pyrrhus was present, and took part with Demetrius, though still a stripling.",1
PYRRHUS,5,6,"When Pyrrhus learned of it, he kept quiet for a time, but on a day of sacrifice invited Neoptolemus to supper and killed him.",1
PYRRHUS,6,2,"Of Cassander's sons, the elder, Antipater, killed his mother Thessalonicé and drove away his brother Alexander.",1
PYRRHUS,7,1,"But Demetrius, taking advantage of his opportunity, got beforehand with the young prince and slew him, and was proclaimed king of Macedonia.",1
PYRRHUS,7,3,"Demetrius therefore made an expedition against the Aetolians and conquered them,",1
PYRRHUS,7,3,"Owing to a mistake in the way, however, they passed by one another, and Demetrius, throwing his forces into Epeirus, plundered the country, while Pyrrhus, encountering Pantauchus, joined battle with him.",1
PYRRHUS,7,4,"There was a sharp and terrible conflict between the soldiers who engaged, and especially also between the leaders.",1
PYRRHUS,7,5,"At first they hurled their spears, then, coming to close quarters, they plied their swords with might and skill. Pyrrhus got one wound, but gave Pantauchus two, one in the thigh, and one along the neck, and put him to flight and overthrew him; he did not kill him, however, for his friends haled him away. Then the Epeirots, exalted by tile victory of their king and admiring his valour, overwhelmed and cut to pieces tile phalanx of the Macedonians, pursued them as they fled, slew many of them, and took five thousand of them alive.",1
PYRRHUS,7,5,"Then the Epeirots, exalted by the victory of their king and admiring his valour, overwhelmed and cut to pieces the phalanx of the Macedonians,",1
PYRRHUS,7,5,"Then the Epeirots, exalted by tile victory of their king and admiring his valour, overwhelmed and cut to pieces tile phalanx of the Macedonians, pursued them as they fled, slew many of them, and took five thousand of them alive.",1
PYRRHUS,10,2,"Pyrrhus, however, had come more for plunder than anything else, and would not stand his ground, but fled, losing a part of his army on the march, under the attacks of the Macedonians.",1
PYRRHUS,11,1,"Ptolemy sailed up with a great fleet and tried to bring the Greek cities to revolt, while Lysimachus invaded upper Macedonia from Thrace and ravaged the country. So Pyrrhus, taking the field at the same time with these, marched against Beroea, expecting, as proved to be the case, that Demetrius would go to confront Lysimachus, and thus leave the lower country unprotected.",1
PYRRHUS,11,3,"This vision gave Pyrrhus great assurance, and leading his army with all speed through the intervening districts he took possession of Beroea; then, stationing the greater part of his forces there, he proceeded to subdue the rest of the country through his generals. When Demetrius heard of this, and became aware of a pernicious uproar in his camp on the part of the Macedonians, he was afraid to lead them farther on, lest on coming into the neighbourhood of a Macedonian king of great renown they should go over to him.",1
PYRRHUS,12,5,"After this, he actually made peace with Demetrius, but in a little while, when Demetrius had set out for Asia, he once more took the advice of Lysimachus and tried to bring Thessaly to revolt, besides waging war upon the garrisons of Demetrius in the Greek cities. For he found that the Macedonians were better disposed when they were on a campaign than when they were unoccupied, and he himself was by nature entirely averse to keeping quiet.",1
PYRRHUS,12,6,"Pyrrhus was in camp at Edessa, where Lysimachus fell upon his provision trains and mastered them, thus bringing him to straits;",1
PYRRHUS,16,7,"He was conspicuous at once for the beauty and splendour of his richly ornamented armour, and showed by his deeds that his valour did not belie his fame; and this most of all because, while actively participating in the fight and vigorously repelling his assailants, he did not become confused in his calculations nor lose his presence of mind but directed the battle as if he were surveying it from a distance, darting hither and thither himself and bringing aid to those whom he thought to be overwhelmed.",1
